user_id,user_type,tag
17501157,big,free-token-gift2-free-token-free-token
175032,big,gift3
17503383,big,free-token-gift2-free-free
17507070,big,free-token-gift1-free-gift1-token-free
17508683,big,token-free-gift1-free-token-gift2-free
17509287,big,token-free-gift1-free-token-gift1-free-token
17513471,big,gift4-token-free-gift3-gift2
17526472,big,free-gift1-gift2-free-gift2-gift1-free
17529233,big,free-gift3-gift1-free
17530501,big,gift1
17535504,big,free-token-gift2-gift1-free-gift2-gift1-token-free
17538449,big,free-token-gift1-gift2-free-free-gift1
17541221,big,free-token-gift3-free-free
17544086,big,free-token-free-token-free-token-gift1
17544663,big,free-gift4-gift3-free
17548687,big,free-token-gift1-free-token-free-token
17549459,big,gift3-gift4
17549788,big,gift5-gift2-free
17552521,big,gift2-gift1
17553436,big,gift5-free-token-free
17553883,big,free-token-gift3-free-free-token
17557611,big,gift1-gift2-gift3-free-gift1-gift2
17561679,big,free-token-gift1-free-token
17570846,big,free-token-gift1-free-token-gift1-free
17572150,big,free-token-gift3-free
17572746,big,free-token-free-token-gift1-gift2-free-gift1-gift2
17576128,big,gift1-gift2-gift1-gift2-free-token-gift1
17579402,big,free-token-free-free-token-gift2
17580378,big,gift5-gift4-token-free-gift3-gift2-gift1-gift5-token-free-gift4
17584514,big,free-token-free-token-gift2-free
17584797,big,free-token-gift3
17584891,big,free-token-gift4-free-token-free-token
17590439,big,gift1-free-token-free-token-free-gift1-token
17616618,big,free-free-gift2-gift1-free
17626284,big,free-token-free-token-free-token-gift1
17630271,big,gift3-free-token-free
17630730,big,gift3
17632070,big,free-token-gift2-gift1-free-token-free-token
17634635,big,free-token-gift1-free-free-gift1-token
17638185,big,free-gift3-gift3-free
17639399,big,gift5
17642614,big,free-token-gift3-free-token-gift1-gift2-free
17643941,big,free-gift1
17650898,big,free-token-free-token-gift1-free-token
17651225,big,free-token-free-token-free-token-gift2
17651693,big,free-token-gift2-free-gift2-free-token
17651816,big,free-token-gift1-free-token-free-token
17652492,big,free-token-free-token-free-gift1-token
17655932,big,free-token-gift1-gift2-free-token-gift1-gift2-free
17665875,big,token-free-gift4-token-free-free-token
17666300,big,token-free-free-token-gift3
17669521,big,free-token-gift3-free-token-gift3-free
17683824,big,free-token-gift3-free-token-token-free
17686155,big,free-gift3-gift1-gift2-token-free-free
17690003,big,free-token-free-token-gift1-free-token
17692745,big,gift4
17692999,big,free-token-free-token-gift3-token-free-gift2-gift5-gift4
17708080,big,free-free-token-free-token-gift1-gift2-gift3
17715861,big,free-gift2-gift1-free-free
17719784,big,free-gift3-free
17722447,big,free-token-free-token-gift1-gift2-free-token
17722619,big,gift5-free-token-free-token-free
17725599,big,free-token-gift1-free-token-gift2-free-token
17726579,big,free-token-gift3-free-token-free
17731096,big,free-gift3-free-free
17732023,big,gift5-token-free-token-free-token-free
17740945,big,free-token-gift3-free-token-free-token
17748936,big,free-token-free-token-free-gift2-token
17750488,big,free-token-gift1-free-free
17751308,big,gift5-free
17762923,big,free-gift1-gift2-gift3-free-gift1-gift2-free-token-gift1-gift2
17773500,big,free-token-gift2-free-token-free
17780087,big,free-token-gift1-free-free-gift1
1779551,big,free-token-gift1-gift2-gift3-gift4-free-gift1-gift2-gift3-free-gift1-gift2
17796983,big,free-token-gift1-gift2-free-token-free-token
17797187,big,free-gift2-gift1-free-token-free-token
1780207,big,free-gift2-free-free
17802577,big,token-free-gift1-token-free
17807711,big,free-token-gift4-gift5-token-free
1780845,big,free-token-gift3-free-token-gift2-gift1-free
17813506,big,token-token-free-free-token-gift1
17816698,big,free-gift1-gift3-free-token-gift1
17823153,big,free-token-free-token-free-token-gift1
17826812,big,free-token-gift2-free-token-free
17834475,big,free-gift3-free-token
17835242,big,free-gift1
1783744,big,free-free-free-token-gift2
17839458,big,gift4-free
17840041,big,free-token-gift5-free-token-free-token
17847367,big,gift4-gift4-free
17853573,big,free-token-gift5-free-token-free-token
17879544,big,free-token-gift3-free-free-token-gift2-gift1
1788312,big,free-gift2-token-gift1-free
17885822,big,free-token-gift3-free-token-free-token
17886145,big,free-token-free-token-token-free-gift1
17887110,big,free-gift2-free-free-gift2
17893666,big,free-gift1-free-free
17903981,big,token-free-gift5-gift1-token-free-token-free
17907938,big,gift2-free-token-free-token-free-token
17911948,big,free-token-free-token-gift1-gift2-free-token
17919897,big,free-token-free-free-token-gift2
17922823,big,gift2-free-gift1
17923192,big,free-token-free-token-free-gift3
17940471,big,free-token-free-free-token-gift2
17944529,big,free-token-gift4-gift3-gift2-gift1-gift5-free-token-gift3-gift4-gift1
17955107,big,free-token-gift1-token-free-free-token
17964748,big,token-free-gift1-token-free-free
17967985,big,free-token-free-token-gift2
17979714,big,free-token-gift2-gift1-free-token-free-gift2-gift1
17984619,big,gift2-free-free-free
17989113,big,free-token-free-token-gift1
17991813,big,free-free-token-gift3
17992302,big,free-gift2-free-free
1799323,big,gift3-free-free-gift1
17995818,big,free-token-gift2-gift1-free-gift1-free-token-gift1
18007841,big,gift1-token-free-token-free-free-token
18010234,big,token-gift1-free-token-free
1801055,big,free-token-gift3-free-free
18015258,big,gift3-gift3
18019475,big,gift3
18041089,big,token-free-gift1-free-token
18041226,big,gift5
18041651,big,free-token-free-token-free-token-gift4
18053204,big,gift2-free-token-gift4-free-gift4-free
18058474,big,free-token-free-token-free-token-gift1
18064972,big,free-token-gift2-free-token-free-token
18065714,big,free-token-free-token-free-token-gift2
18072532,big,token-free-gift1-token-free
18076935,big,free-token-gift1-free-free
18077196,big,free-gift1-free-free-gift1-token
18079659,big,free-token-free-gift5-free-token
18082373,big,free-token-gift2-gift1-free-free
1808362,big,gift4
18086642,big,free-token-gift3-free
1808790,big,free-token-free-gift3-token-free
1808990,big,free-token-free-free-gift1
18093745,big,free-token-gift1-free-gift3-token-free-token
18096550,big,free-free-token-gift3
18097229,big,gift3-free-free
18099873,big,free-token-gift4-free-token-free-token
18103588,big,free-gift3-free-token-free
18112162,big,free-token-free-gift4-free-token
18112943,big,free-gift3-token-gift4-free-gift2-free
18114695,big,free-gift1-free-gift1-gift2-token-free
18119268,big,free-gift2-free-free
18128603,big,gift3
18129832,big,free-token-free-token-gift4-free-token
18130080,big,free-token-gift1-gift2-free-token
18133291,big,free-token-free-gift2-free
18135348,big,free-token-free-token-free-gift1-gift2-token
18135740,big,free-token-gift5-token-free-token-free
18142319,big,free-token-free-token-gift1
18152404,big,free-gift3-free-token-free
18153762,big,free-gift5
18171291,big,free-token-gift1-free-token
18171743,big,free-free-gift2-token
18177792,big,free-token-free-token-free-token-gift2
18180172,big,free-token-free-gift1-gift2
18181954,big,free-gift3-free-gift3-gift1-gift2-token
18186323,big,free-token-gift5-free-token-free-token-gift5
18194751,big,free-token-free-free-gift1-gift2
18212007,big,free-token-gift2-free-token-free-token-gift2-gift1
18212234,big,free-token-free-token-gift1-free
18215477,big,free-token-gift1-free-token-free-gift1-token
18221811,big,free-token-gift1-free-free-token
18228538,big,free-gift3-free-free-gift3
18229200,big,free-token-gift3-free-free-gift2
18234299,big,free-token-gift1-free-gift1-free-token-gift1-gift2
18235599,big,free-token-free-gift5-free-token
18241647,big,free-token-free-token-free-token-gift1
18241928,big,free-free-gift1
18245789,big,free-token-gift1-free-token-free-token
18247287,big,free-token-gift2-free-free-gift1-token
18248085,big,gift5-free-token-free
18255510,big,free-token-free-token-gift1-free-token
18261202,big,free-gift2-free-free-gift1
18281355,big,free-token-gift1-gift2-gift3-free-token-gift1-gift2-gift3
18284044,big,gift1-free-token
18288079,big,free-gift3-free-token-free-token
18314081,big,free-token-free-gift4-free-gift4-token
1831986,big,free-token-gift1-free-token-free-token
1832370,big,free-token-gift1-free-free
18332395,big,free-token-gift1-free-token-free-token
18337737,big,gift3-free-gift3-free-gift3-free-gift1
1833967,big,free-token-free-free-token-gift3
1834192,big,gift1-gift3-free-token
18343736,big,free-token-gift1-free-gift1
18344326,big,free-token-gift2-gift1-free-token-free
18352593,big,free-gift3-gift1-gift2-free-free-gift1
18358387,big,gift3-free-token-gift2-free-token
18368878,big,free-token-gift1-free-token
18383610,big,free-token-gift3-free-token-free-token
18389352,big,free-token-free-token-free-token-gift1
18391425,big,gift5
1839773,big,free-token-gift5-free-gift4-gift1-free-gift4-token
1840162,big,free-token-gift5-free-token-free
1841262,big,free-token-gift1
1841293,big,free-gift5-free-free-token
18422132,big,gift3-free-gift3-free-gift1-free-gift3
18427542,big,gift5-free-gift5-token-free-gift1-gift5-free
1842795,big,free-free-gift4-free
18431284,big,free-token-free-token-free-token-gift1
18444214,big,free-gift4-free-token-free
18460062,big,token-free-free-token-gift1-free
18488097,big,free-token-gift1-free-token-gift1-free
18490801,big,free-token-gift1-gift2-free-gift1-free-gift1
18494673,big,gift3-free-token-free-free-gift3
18494848,big,free-token-free-token-gift1-free-token
18505674,big,free-token-gift1-gift2-gift3-gift4-free-token-gift1-gift2-free-token-gift1
18510725,big,gift4
18518976,big,free-token-gift2-gift1-free-gift1-token-free-gift1
18522395,big,gift3
18528337,big,free-token-gift5-free-free
18537463,big,gift3-token
18538043,big,free-token-gift1-free-free-token
18540746,big,free-token-gift2-gift1-free-token-free
18552114,big,free-token-gift1-gift2-free-gift1-gift2-free-token-gift1-gift2
18560183,big,free-token-free-token-free-token-gift1
18563291,big,free-gift2-free-gift2
18568100,big,free-gift4-free-token-free
18576167,big,free-token-free-token-free-token-gift1
1858623,big,free-token-gift2-gift1-free-gift2-token-free
18590587,big,free-token-gift2-gift1-free-token-free-token-gift2
18596349,big,token-free-gift1-gift3-token-free-gift3-gift4-gift2-free
18603286,big,free-token-gift2-free-gift2-free-token-gift2
18603461,big,free-free-token-free-gift3
18604649,big,free-gift2-gift1-free-token-gift2-gift1-gift3
18605056,big,free-gift1-gift2-gift3
18608865,big,free-token-free-token-gift5-free-token
1861260,big,free-gift1-gift2-free-gift1-gift2-free-token-gift1-gift2
1861562,big,gift3-free-gift2-gift4-gift2-free
18627956,big,free-gift2-gift3-gift1-token-gift1-token-free
18661404,big,free-gift1-gift2-token-gift3-free-gift1
18672323,big,free-token-gift1-gift2-free-gift1-free
18672370,big,token-free-gift3-token-free-token-free
186810,big,free-token-gift1-gift2-free-token-free-token
18686394,big,free-token-gift1-free-gift1-token-free
18687194,big,token-free-gift2-free-token-token-free-gift2-gift1
18688778,big,free-gift1-token
186949,big,free-token-free-token-free-token-gift1
18694974,big,free-token-gift1-gift2-free-token-gift1-free-token
18698897,big,gift4-free
1873700,big,free-token-free-token-free-token-gift1
18741967,big,gift3-free-token-free-gift1
18759851,big,free-free-token-gift2-gift1-free
18763927,big,free-token-gift1-gift2-gift3-gift4-gift5
18767802,big,free-token-gift2-free-token-free
18771949,big,free-gift1-free-token-gift2
18774647,big,free-token-free-token-free-token-gift1
18775075,big,free-token-free-gift2-token-free
18776621,big,free-token-gift2-free-token-free-token
18784719,big,free-gift5-free-free
18785208,big,free-gift3-free-free
18793568,big,free-token-gift3-gift5-free-gift5-token-free-gift2-gift3
18795323,big,free-token-free-token-gift2-token-free
18796985,big,free-token-gift3-gift2-free-token-gift3-free-token-gift3
1879704,big,free-token-gift1-free-free-gift1
18800717,big,token-free-gift1-free-token-gift1-free
1880882,big,gift3
18811797,big,free-gift1-gift2-free-free
18821990,big,free-token-gift3-free-token-free-token
18830216,big,free-token-free-gift4-token-free
18837707,big,free-token-free-token-free-token-gift2
18839284,big,free-free-gift3-free-token
18839394,big,free-token-gift1-free-token-gift1-free-token
18841650,big,free-token-gift1-free-token-free-token
18852942,big,free-gift3-gift2-gift1-token-gift3-gift2-gift1-free-free-gift1-gift2-gift3
18859572,big,free-gift3-token-free-token-free
18871021,big,free-token-free-token-free-token-gift1
1887729,big,free-gift5-free-free-token
18883283,big,free-gift2-free-token
18895143,big,free-gift1-token-gift2-free-gift1-free-gift2-token
18906073,big,gift5-free-token
18940813,big,free-token-free-token-gift5-free-token
18941553,big,gift3-free-free-token-free
18957582,big,free-token-free-token-free-token-gift1
18965594,big,free-token-gift3-free-token-free
18980363,big,free-token-gift1-gift2-free-token-free-token
19002353,big,free-token-gift2-free-token-free-gift2-token-gift3
19003097,big,free-token-gift1-free-token
19007402,big,free-token-free-token-free-token-gift1
19018353,big,free-token-free-token-gift1
19020815,big,free-token-free-token-free-token-gift1
1902125,big,free-token-free-gift4-free-token
19027914,big,free-token-gift1-free-token-free-token
19028688,big,free-token-gift1-gift2-gift3-free-token-gift1-gift2-gift3-free-token
19032477,big,free-token-free-token-gift1-free-token
19036018,big,free-free-gift1-gift1-gift1-free-free-token-token-token-free-free-gift2-gift2
19044292,big,free-token-free-token-gift3-free-token
19049901,big,free-gift2-token-free-free-gift1
19055039,big,free-gift2-gift1-free-token-free
19068872,big,free-token-gift2-free-token-free
19079194,big,free-token-gift1-gift2-free-token-free
19079607,big,gift5-free-token
19082707,big,token-free-free-free-gift1-gift3-token
19083484,big,free-token-free-token-gift2-free-token
19098553,big,free-token-gift1-free-free-token
19109318,big,free-gift1
19111496,big,free-token-gift1-gift2-free-gift1-free
19111877,big,free-free-gift2
19137122,big,free-gift3-free-free
19137493,big,free-token-gift3-free-token-free-token
19139219,big,free-token-gift4-free-token-free-token
19141443,big,free-gift1-free-gift1-token-free
19144588,big,gift5-free
19149263,big,free-token-free-token-free-token-gift1
19157035,big,free-token-gift1-free-gift1-free-gift1-token
19162478,big,free-free-gift2-free
19168393,big,free-token-gift1-free-token
19170924,big,free-gift4-free-token-free-gift1
19172706,big,free-gift2-gift1-free-free-gift2-gift1
19175390,big,free-token-gift4-gift5-free-gift4-token-free-gift5
19176882,big,free-gift1-gift2-free-free-gift1-gift2-gift3
19177820,big,free-gift3-free-gift3-gift1-token-free-gift3-gift1
19181393,big,free-token-gift1-gift2-free-gift3-free-gift1
19194385,big,free-token-gift1-free-token-free-token
19210246,big,free-gift1-token-free-gift1-free-gift1
19212768,big,free-token-free-token-free-token-gift1
19219065,big,free-token-free-free-gift2
19222590,big,token-free-gift2-token-free-gift2-token-free-gift2
19223017,big,free-gift4-free-free-token-gift3
19236424,big,free-gift1-free
19258134,big,free-token-free-token-free-token-gift1
19261579,big,free-token-gift1-gift2-free-token-free
19270732,big,free-token-gift1-gift1-token-free-token-free-gift1-gift2
19282714,big,free-token-gift1-gift2-free-token-gift1-gift2-free-token-gift1
19291023,big,free-token-gift2-free-token-free
19298318,big,free-token-free-token-free-token-gift1
19299766,big,gift4-free
1930125,big,free-token-gift1-free-free
19303948,big,free-token-free-token-free-gift3
19305122,big,free-token-gift1-free-free-token
19308586,big,free-token-gift3-free-token-gift2-gift1-free-gift2
19329447,big,free-token-gift1-free-token-free
19334330,big,free-gift2
19334351,big,free-token-free-token-gift1-free-token
19334723,big,free-gift4-token-free-free-gift4-gift5-gift3
19357760,big,free-token-free-token-free-token-gift1
19361404,big,free-gift1-gift2-free-free-token
19368620,big,free-gift3-token-free-gift3-free
19376373,big,free-token-gift3
19378085,big,free-gift2-free-token-gift3-free
19379170,big,free-token-free-gift2-free-gift1
19379543,big,free-gift1-gift2-token-free-gift1
19399366,big,free-free-gift1-free
19400308,big,free-token-free-token-free-gift2
19418421,big,free-token-gift3-free-free
19420447,big,gift1
19423376,big,gift1
19425958,big,free-token-gift1-gift2-free-token-free
19432903,big,token-free-free-free-token-gift3
19438274,big,free-token-free-token-free-gift1-token
19439672,big,free-token-gift5-free-free
19440562,big,free-free-gift3-token-free
194422,big,free-token-free-gift2-gift1-free-token
194486,big,free-gift3
19448918,big,free-free-gift3-free
19449200,big,free-token-free-token-free-token-gift1
19450146,big,free-token-free-token-gift2-free-token
19458613,big,gift3-free
19461334,big,free-token-gift2-free-token-free-token
19461517,big,free-gift1-free-gift2-free
19487210,big,free-token-gift1-free-token-gift1-free-token
19487818,big,free-token-free-free-token-gift3-gift4-gift1
1949509,big,free-token-free-token-free-token-gift1
19498626,big,free-token-gift1-gift2-gift3-free-free-gift1-gift2-gift3-token
194999,big,free-gift4-free-free
19501563,big,gift5-free-free-free-token
19518312,big,free-token-gift1-free-token-free
19518732,big,free-free-free-token-gift3
1952085,big,free-gift2
19526340,big,free-token-free-token-free-token-gift1
19531018,big,free-gift2-free-token-gift1-gift2
19536506,big,free-token-gift2-free-gift2-free
19537181,big,free-gift2-token-gift1-token-free-gift2-gift1
1953723,big,free-free-token-gift3-free
19541933,big,free-gift5-free-token-gift5-gift4-free-gift5
19548052,big,free-token-gift3-free-gift3-token-free
19566435,big,gift2-free-gift1
19570167,big,free-token-gift2-free-free-token
19575232,big,free-token-gift1-free-token-gift2-free
19576005,big,free-token-free-token-gift3-gift2-free-token
19576142,big,gift4
19577606,big,gift2
19579665,big,free-gift1-gift2-gift3
19581583,big,free-token-free-token-free-token-gift1
19583489,big,free-free-free-gift4
19597123,big,gift1-free-gift1-free-gift1-free
19599169,big,free-gift1-free-gift1-token-free
19601714,big,free-token-free-token-free-token-gift1
19606826,big,free-token-gift3-free-token-gift3-free-gift4
19608288,big,gift2-gift1-gift2-gift1-free
19611081,big,free-token-gift2-gift1-free-token-gift2-free-gift1-token
19631200,big,free-token-free-token-gift1-gift2-free-token-gift2
19634970,big,free-token-gift1-free-token-free-gift1
19635812,big,free-gift5
19637534,big,free-gift4-token-free-free-token-gift4
1964037,big,free-token-gift1-free-token-free
19654738,big,free-token-gift3-free-token-free-token
19655089,big,free-token-gift2-free-token-free-token
19655567,big,free-token-gift2-free-token-free
19656702,big,gift4-free-token-free-token-free-token
19657391,big,gift5
19663972,big,free-token-gift2-free-gift1-token
19664320,big,free-token-gift1-free-gift5-free
19667163,big,free-token-gift3-free-free
19669009,big,free-token-gift2-free-token-free-token
19669663,big,free-token-gift3-free-token-free-token-gift3
19672350,big,free-token-gift1-free-token-free-token-gift1
19672954,big,free-free-gift2-free
19677457,big,free-gift3-free-gift2-gift3-free-token
196946,big,gift5-token-free-free
1970039,big,gift1-free
19706182,big,free-token-free-token-gift3-free-token
19706342,big,free-token-free-token-free-token-gift1
19706410,big,free-token-free-gift1
19709469,big,free-token-gift5-gift1-free
19712074,big,gift4
19720088,big,free-token-free-token-gift3-free
19722135,big,token-free-token-free-token-free-gift1
19726183,big,free-token-gift1-gift2-free-token-gift1-gift2-free-token-gift2-gift1
19729914,big,gift1-free-gift2
19731980,big,token-free-gift4-gift3-gift5-free-token-free
19734087,big,free-token-gift3-free-free-gift3-token
19735008,big,free-gift2-token-gift1-gift3
19735122,big,free-token-gift3-free-token-free-token-gift1-gift2
19736048,big,free-gift1-free
19738427,big,free-token-gift2-free-token-free-token
19738890,big,free-token-gift3-free-free-token-token-free-token
19743764,big,free-gift1-gift3-token-free-gift2-free
19755132,big,free-gift1-free-token-free-token
19758848,big,gift3-token-free-free-token-gift2
19770236,big,free-token-gift4-free-token-free-token
19777841,big,free-token-free-token-free-token-gift1
19792936,big,free-token-free-token-gift2-free-token-gift2-gift1
19793026,big,free-gift3-free-free-token
19795502,big,free-token-free-token-free-token-gift1
19801738,big,free-token-gift1-free-token-gift1-free
19803242,big,gift3-token
1980346,big,free-gift1-free-gift1-free
19807008,big,free-token-free-token-free-gift1-token
19817798,big,free-token-gift3-free-gift3-free-gift3
19825892,big,free-free-gift1-token
1983040,big,free-token-free-token-gift4-free
19845937,big,free-token-free-token-free-token-gift1
19847645,big,free-token-gift4-free-token-free-token
19850366,big,free-gift3-token-free-gift3-token-free
19859768,big,free-gift4-token-free-token-free
19863046,big,free-gift5-free-free
1986681,big,free-free-token-free-token-gift3-gift2-gift1
19867500,big,free-token-free-token-gift5-free
19870278,big,free-token-free-token-free-token-gift3
1987072,big,free-gift2-free-gift1
19873512,big,free-gift1-token-free
19874862,big,free-free-token-gift3-free
19876633,big,free-token-gift4-free-token-gift4-free-token-gift5-gift4
19886496,big,free-token-free-token-gift1-gift2-free-token-gift2
19886636,big,gift2
19898642,big,free-token-gift2-free-free-token-free
19901528,big,free-token-gift3-free-token-gift3-free-token-gift3
19901990,big,free-token-gift3-free-token-free
19903898,big,gift4
19909583,big,free-token-gift3-free-token-free
19931008,big,gift2-token-free-gift1-gift3-free-token-free-gift1
19934517,big,free-token-gift1-free-token-free-token
19936855,big,free-gift2-gift3-token-gift1
1994155,big,gift2
19954276,big,free-token-free-token-free-token-gift1
19955673,big,free-token-free-gift1-gift2-free-token
19961171,big,free-token-gift5-free-gift5-free-token-gift4
19963804,big,free-token-free-free-gift2-token
19966210,big,free-token-free-token-free-token-gift2
19974754,big,free-free-gift3-token-free
19980683,big,free-token-free-token-gift2
19983410,big,free-token-free-gift1-free-token
19988056,big,free-token-gift4-free-token-free
19994841,big,free-token-gift1-free-token-free-token
1999550,big,token-free-token-free-gift1-token-free
19998043,big,gift4-free-free
20000804,big,free-token-free-token-free-token-gift1
20009451,big,free-token-gift1-free-token-free-token
20015922,big,free-token-gift2-free-token-free
20019887,big,free-token-gift3-gift2-gift4-gift1-free-token-gift1-gift3-gift2-gift5-free-token
20020246,big,free-token-free-gift3-gift2-free-token-gift1
20021451,big,free-gift5-free-token-free
20023475,big,free-free-gift1-token-gift2
20024436,big,free-gift2-gift1-token-free-gift2-gift1-free-gift2
20026712,big,free-gift3-free
20030410,big,free-gift3-free-gift3-gift1-free
20038720,big,free-token-free-token-free-token-gift1
20040889,big,free-gift5-free-token-free
20043713,big,gift5
2004447,big,gift3-free
20047696,big,free-token-free-token-gift4-free
20056688,big,gift2-free
20061114,big,free-token-free-free-token-gift2
20087083,big,gift4
20087312,big,free-token-gift3-gift2-gift1-free
20087817,big,free-free-gift1-token-free
20089962,big,free-token-free-token-gift1-free-token
20092000,big,free-gift4-free-token-free
20095607,big,free-gift1
20097040,big,free-gift5-free-token-free
20099981,big,free-token-free-token-free-token-gift1
20102837,big,free-free-token-free-token-gift1-gift2
20103987,big,free-token-gift3-gift2-gift1-free-token-free-token
201241,big,free-token-gift1-free-free
20127223,big,free-token-gift3-free-token-free-token
20129382,big,free-free-token-gift2-free-token
20131262,big,free-gift3-free-token-free
20131648,big,token-gift2-free-gift1-token-free-free
20138037,big,free-token-gift2-free-token-free
20144563,big,free-token-gift5-free-token-free-token
20146652,big,free-token-gift3-free-token-free-gift2-token
20150831,big,gift3
20162665,big,gift3-free
20169489,big,free-gift3-free-free-token
20173443,big,free-gift1-gift2-free-gift1-gift2-free-token-gift1-gift2
20174472,big,free-gift3-token-free-free-token
20174620,big,free-free-token-gift2-free
20175481,big,free-gift2-gift1-free-token-free-token
20176421,big,free-token-gift3-free-token-free-token
20176882,big,free-token-gift2-free-token
2018483,big,free-token-gift1-free-token-gift1-free-token
20188761,big,free-gift3-token-free-gift3-free-token
2019693,big,gift4-free-gift3
20197558,big,free-token-gift3-free-token-gift2-gift3-free
20205388,big,free-token-gift1-free-token
20206750,big,free-token-gift1-free-token-gift1-free-token
20206779,big,free-token-gift4-free-token-free-token-gift3-gift1
20208394,big,free-token-gift1-gift2-gift3-free-token-free-token-gift2-gift3
20211383,big,free-token-gift1-free-token-gift2-free-token-gift2
20211589,big,gift4-free
20216119,big,free-gift5-free-token
20216331,big,free-token-free-token-free-token-gift3
20217032,big,free-token-free-token-gift1-free-token
20221994,big,gift5-gift4-gift5-gift4
20222307,big,free-token-gift1-free-token-gift1-free
20223447,big,free-free-token-gift1-free
20226556,big,free-token-gift3-free-token-gift3-free-token-gift3-gift1
20231886,big,free-token-gift2-gift3
20242788,big,gift4-free
20242845,big,gift3-gift3
20242902,big,free-token-free-token-free-token-gift1
20245871,big,free-gift3-free-free-token-gift3
20246891,big,gift3-free
20249059,big,free-gift2-gift5-token-gift5-free-token
20251160,big,free-token-gift1-gift2
20252126,big,gift3-free
20254468,big,free-token-gift3-gift2-gift1-free-token-free-token
2025575,big,free-gift3-gift2-gift1-free-free-gift3-token
20268067,big,free-gift4
20268159,big,free-gift1-free-free-gift1
20281283,big,free-token-free-token-gift2-free-token
20287103,big,free-token-gift1-free-token-free-token
20290650,big,free-token-gift2-free-token-free
20293666,big,free-free-free-gift3
20299514,big,free-token-gift1-gift2-free-token-free-token
20304731,big,free-token-free-token-free-token-gift1
20307644,big,token-free-gift3-token-free-token-free
20313317,big,token-free-gift2-token-free
2031754,big,free-gift1-token-free-gift2-free
2031939,big,free-token-gift1-free-token-gift1-free-gift1
20324871,big,free-gift1-token-free-free
2032742,big,free-gift1-gift2-free-token-gift1-gift2-free
20327651,big,free-token-gift3-free-token-gift3-gift1-free-token-gift3
20327740,big,free-token-free-token-free-token-gift1
20330918,big,free-gift5-gift5-free-free
20341507,big,free-gift4-free-token-free
20345896,big,gift5-free-token-free-free
20349723,big,free-token-gift1-gift2-free-free-token
203510,big,free-gift1-token-free-free-token-gift1
20352298,big,gift3-free-token-free-token
20364737,big,free-token-gift1-gift2-free-token-gift1-gift2-free-token-gift1-gift2
20365202,big,free-token-gift2-gift3-free-token-gift3-free-token
20370928,big,free-token-gift1-free-token-gift1-free-token
20371069,big,gift1-free
20375370,big,free-token-gift2-free-free-token
20378665,big,free-token-free-token-gift4-free-token
20400828,big,free-token-gift5-free-token-free-token
20407972,big,free-token-gift3-free-token-free-token-gift2
2041309,big,gift3-free-gift3-free-gift2
20413174,big,free-free-free-token-gift1
20422238,big,free-gift1-free-token-gift1-free-gift1
20425747,big,free-free-gift5-free-token
20434597,big,free-gift1-free-gift1-free-gift2
20435097,big,free-gift3-free-token-free
20437236,big,free-free-gift1-gift2-free
20438619,big,free-gift5-free-token-free-token
2044134,big,free-gift3-token-free-token-free
2044293,big,free-token-gift1-free-free-token
2044384,big,free-gift2-gift3-free-free-free
20445012,big,token-free-token-free-token-free-gift1
20450942,big,gift3-token-free
20451338,big,free-gift3-free-gift3-free-gift1
20460701,big,free-token-gift3-free
20464068,big,gift1-gift2-gift2
20465864,big,free-free-gift3-token-free-gift3-token
20476022,big,free-token-gift2-free-free
20481313,big,free-token-gift1-free-token-gift1-free-token
20482316,big,free-token-gift1-gift2-free-gift1-gift2-free-token
2048737,big,free-gift3-gift2-free-free-gift2
20488063,big,free-gift1-gift2-gift3
20492310,big,free-token-gift5-free-token-free-token
2049335,big,free-token-free-token-gift3
20493520,big,free-token-gift3-free-gift3-free-token
20501455,big,free-gift1-free-gift1
20517736,big,free-token-free-token-free-token-gift3-gift2
20519661,big,free-gift5
20520136,big,free-token-gift3-free-token-gift3-free-gift3-gift4-gift2
20528610,big,free-token-free-token-gift1-free-gift1
20529097,big,free-gift5-gift5-free-free-free-free-free-free-token
20529938,big,free-token-gift1-gift2-free-token-gift1-free-token-gift1
20532419,big,free-token-free-token-gift2
20532982,big,free-token-gift2-free-token-free-token
20533025,big,free-gift1-free-gift1-free-gift1
20539694,big,free-token-gift5
20542383,big,free-token-gift5-gift3-gift2-gift1-gift4-free-free
20545205,big,free-token-gift5-free-token-free-token
20550218,big,free-token-free-token-free-gift4
20565006,big,free-token-gift1-gift2-free-token-free-token
20566228,big,free-token-gift1-free-token-gift1-free-token
2057986,big,gift3-free-free-token
20580526,big,free-token-gift1-free-token-gift1-free-token
20584428,big,free-token-free-token-gift2-free-token
20584700,big,free-token-gift3-free-token-free-token
20593672,big,free-token-free-free-token-gift3
2059392,big,free-token-gift1-free-token-gift2-free-token-gift2
20594705,big,free-token-gift2-gift1-free-token-gift2-free-token
20598952,big,gift5
20600245,big,gift2
2060028,big,free-free-token-free-gift5
20603643,big,free-token-gift5-free-token-free-token
20607945,big,gift1-free-gift5
2061001,big,gift1
20612976,big,free-token-free-token-free-gift5
20615467,big,free-token-gift1-free-token-gift1-free-token-gift2-gift1
20619069,big,token-free-free-gift2-free
20622944,big,free-token-free-token-free-gift3
20623214,big,free-token-free-token-gift1-free-token-gift1
20628397,big,free-free-gift1
20629494,big,token-free-gift1-free-token-token-free
20631925,big,free-token-gift1-free-gift1-free-token-gift1
20635456,big,token-free-token-free-token-free-gift1
